file,relative_time_s,gps_week,gps_tow_s,time_basis,time_status,sol_status,pos_type,tracked_svs,solution_svs,solution_l1_svs,solution_multifrequency_svs,source_message
gnss_raw.txt,5.600,2437,379932.000,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,5.700,2437,379932.100,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,5.800,2437,379932.200,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,5.900,2437,379932.300,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,6.000,2437,379932.400,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,6.100,2437,379932.500,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,6.200,2437,379932.600,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,6.300,2437,379932.700,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,6.400,2437,379932.800,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,6.500,2437,379932.900,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,6.600,2437,379933.000,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,6.700,2437,379933.100,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,6.800,2437,379933.200,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,6.900,2437,379933.300,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,7.000,2437,379933.400,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,7.100,2437,379933.500,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,7.200,2437,379933.600,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,7.300,2437,379933.700,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,7.400,2437,379933.800,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,7.500,2437,379933.900,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,7.600,2437,379934.000,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,7.700,2437,379934.100,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,7.800,2437,379934.200,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,7.900,2437,379934.300,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,8.000,2437,379934.400,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,22,22,BESTGNSSPOSA
gnss_raw.txt,8.100,2437,379934.500,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,8.200,2437,379934.600,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,8.300,2437,379934.700,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,8.400,2437,379934.800,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,8.500,2437,379934.900,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,8.600,2437,379935.000,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,8.700,2437,379935.100,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,8.800,2437,379935.200,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,8.900,2437,379935.300,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,9.000,2437,379935.400,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,9.100,2437,379935.500,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,9.200,2437,379935.600,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,9.300,2437,379935.700,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,9.400,2437,379935.800,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,9.500,2437,379935.900,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,9.600,2437,379936.000,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,9.700,2437,379936.100,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,9.800,2437,379936.200,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,9.900,2437,379936.300,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,10.000,2437,379936.400,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,10.100,2437,379936.500,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,10.200,2437,379936.600,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,10.300,2437,379936.700,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,10.400,2437,379936.800,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,10.500,2437,379936.900,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
gnss_raw.txt,10.600,2437,379937.000,GPS标准时间,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,23,23,BESTGNSSPOSA
