file,gps_week,gps_tow_s,time_status,sol_status,pos_type,tracked,used,horizontal_sigma_m,vertical_sigma_m,diff_age_s,station_id
gnss_raw.txt,2437,379931.400,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,5.8019,10.3071,1.4,1314
gnss_raw.txt,2437,379931.500,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,5.8019,10.3071,1.5,1314
gnss_raw.txt,2437,379931.600,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,5.8019,10.3071,1.6,1314
gnss_raw.txt,2437,379931.700,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,5.8019,10.3071,1.7,1314
gnss_raw.txt,2437,379931.800,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,5.8019,10.3071,1.8,1314
gnss_raw.txt,2437,379931.900,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,5.8019,10.3071,1.9,1314
gnss_raw.txt,2437,379932.000,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,5.8279,10.345,1.0,1314
gnss_raw.txt,2437,379932.100,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,5.8279,10.345,1.1,1314
gnss_raw.txt,2437,379932.200,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,5.8279,10.345,1.2,1314
gnss_raw.txt,2437,379932.300,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,5.8279,10.345,1.3,1314
gnss_raw.txt,2437,379932.400,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,5.8279,10.345,1.4,1314
gnss_raw.txt,2437,379932.500,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,5.8279,10.345,1.5,1314
gnss_raw.txt,2437,379932.600,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,5.8279,10.345,1.6,1314
gnss_raw.txt,2437,379932.700,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,24,23,5.8279,10.345,1.7,1314
gnss_raw.txt,2437,379932.800,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,5.8279,10.345,0.8,1314
gnss_raw.txt,2437,379932.900,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,5.8279,10.3451,0.9,1314
gnss_raw.txt,2437,379933.000,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,5.6937,10.0963,1.0,1314
gnss_raw.txt,2437,379933.100,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,5.6937,10.0963,1.1,1314
gnss_raw.txt,2437,379933.200,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,5.6937,10.0963,1.2,1314
gnss_raw.txt,2437,379933.300,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,5.6937,10.0963,1.3,1314
gnss_raw.txt,2437,379933.400,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,5.6937,10.0963,1.4,1314
gnss_raw.txt,2437,379933.500,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,5.6937,10.0963,1.5,1314
gnss_raw.txt,2437,379933.600,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,5.6937,10.0963,1.6,1314
gnss_raw.txt,2437,379933.700,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,5.6937,10.0963,1.7,1314
gnss_raw.txt,2437,379933.800,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,5.6937,10.0963,1.8,1314
gnss_raw.txt,2437,379933.900,FINESTEERING,SOL_COMPUTED,NARROW_FLOAT,23,22,5.6937,10.0963,0.9,1314
